Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Microorganism	PHVS_Microorganism_CDC	2.16.840.1.114222.4.11.1009	12	Microorganisms/infectious agents	Published	09/01/2020	Value set updated based on the September 1, 2020 US Edition of SNOMED CT 

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
428956006	Giesbergeria giesbergeri (organism)	Giesbergeria giesbergeri (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
429216008	Giesbergeria sinuosum (organism)	Giesbergeria sinuosum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
426709007	Gilardi rod group 1 (organism)	Gilardi rod group 1 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
422718007	Gill-associated virus (organism)	Gill-associated virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433933009	Gillisia limnaea (organism)	Gillisia limnaea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433995004	Gillisia mitskevichiae (organism)	Gillisia mitskevichiae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433930007	Glaciecola mesophila (organism)	Glaciecola mesophila (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433931006	Glaciecola pallidula (organism)	Glaciecola pallidula (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434263001	Glaciecola polaris (organism)	Glaciecola polaris (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433996003	Glaciecola punicea (organism)	Glaciecola punicea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
419754006	Glaeseria (organism)	Glaeseria (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
65279003	Glaesserella parasuis (organism)	Glaesserella parasuis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
420018006	Glarea (organism)	Glarea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
419134000	Gliocephalis (organism)	Gliocephalis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
28920007	Gliocladium (organism)	Gliocladium (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
414345009	Globicatella sanguinis (organism)	Globicatella sanguinis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
414347001	Globicatella sulfidifaciens (organism)	Globicatella sulfidifaciens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
1300008	Gloeophyllum sepiarium (organism)	Gloeophyllum sepiarium (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
765245008	Gloeoporus dichrous (organism)	Gloeoporus dichrous (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
46803007	Glucoma (organism)	Glucoma (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
738494004	Gluconacetobacter aggeris (organism)	Gluconacetobacter aggeris (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
738493005	Gluconacetobacter asukensis (organism)	Gluconacetobacter asukensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433649008	Gluconacetobacter azotocaptans (organism)	Gluconacetobacter azotocaptans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434301004	Gluconacetobacter diazotrophicus (organism)	Gluconacetobacter diazotrophicus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434262006	Gluconacetobacter entanii (organism)	Gluconacetobacter entanii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433932004	Gluconacetobacter europaeus (organism)	Gluconacetobacter europaeus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434264007	Gluconacetobacter hansenii (organism)	Gluconacetobacter hansenii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434265008	Gluconacetobacter johannae (organism)	Gluconacetobacter johannae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433839007	Gluconacetobacter liquefaciens (organism)	Gluconacetobacter liquefaciens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433727007	Gluconacetobacter oboediens (organism)	Gluconacetobacter oboediens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434213006	Gluconacetobacter sacchari (organism)	Gluconacetobacter sacchari (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
738492000	Gluconacetobacter takamatsuzukensis (organism)	Gluconacetobacter takamatsuzukensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433837009	Gluconacetobacter xylinus (organism)	Gluconacetobacter xylinus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433838004	Gluconobacter cerinus (organism)	Gluconobacter cerinus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434106003	Gluconobacter frateurii (organism)	Gluconobacter frateurii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
396955008	Gluconobacter oxidans (organism)	Gluconobacter oxidans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431639000	Gluconobacter oxydans (organism)	Gluconobacter oxydans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
38316005	Glugea (organism)	Glugea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
82954009	Glugea anomala (organism)	Glugea anomala (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
89133000	Glugea hertwigi (organism)	Glugea hertwigi (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
38414009	Glugea stephani (organism)	Glugea stephani (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
3001000146109	Glutamicibacter ardleyensis (organism)	Glutamicibacter ardleyensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
428949000	Glutamicibacter arilaitensis (organism)	Glutamicibacter arilaitensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
428950000	Glutamicibacter bergerei (organism)	Glutamicibacter bergerei (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
417608004	Glutamicibacter creatinolyticus (organism)	Glutamicibacter creatinolyticus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113438000	Glutamicibacter mysorens (organism)	Glutamicibacter mysorens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113439008	Glutamicibacter nicotianae (organism)	Glutamicibacter nicotianae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
62636004	Glutamicibacter protophormiae (organism)	Glutamicibacter protophormiae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
112273008	Glutamicibacter uratoxydans (organism)	Glutamicibacter uratoxydans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434791005	Glycomyces algeriensis (organism)	Glycomyces algeriensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434792003	Glycomyces arizonensis (organism)	Glycomyces arizonensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434778009	Glycomyces harbinensis (organism)	Glycomyces harbinensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434779001	Glycomyces lechevalierae (organism)	Glycomyces lechevalierae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434777004	Glycomyces rutgersensis (organism)	Glycomyces rutgersensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434812005	Glycomyces sambucus (organism)	Glycomyces sambucus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
434813000	Glycomyces tenuis (organism)	Glycomyces tenuis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
406605001	Glycopeptide intermediate Staphylococcus aureus (organism)	Glycopeptide intermediate Staphylococcus aureus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
406606000	Glycopeptide intermediate/resistant Staphylococcus aureus (organism)	Glycopeptide intermediate/resistant Staphylococcus aureus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
404679009	Glycopeptide resistant Staphylococcus aureus (organism)	Glycopeptide resistant Staphylococcus aureus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
423544001	Goat adenovirus (organism)	Goat adenovirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
41063009	Goatpox virus (organism)	Goatpox virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
56115004	Goeldichironomus holoprasimus entomopoxvirus (organism)	Goeldichironomus holoprasimus entomopoxvirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
407518005	Golden pheasant virus (organism)	Golden pheasant virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
42739006	Gomphidius (organism)	Gomphidius (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
47115002	Gomphidius glutinosus (organism)	Gomphidius glutinosus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
13314001	Gomphrena virus (organism)	Gomphrena virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
112396005	Gomphus (organism)	Gomphus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
26199008	Gomphus clavatus (organism)	Gomphus clavatus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
53011001	Gomphus floccosus (organism)	Gomphus floccosus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
419692004	Goniopila (organism)	Goniopila (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
44235000	Gonometa virus (organism)	Gonometa virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
63556000	Gonyaulax (organism)	Gonyaulax (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
70865000	Gonyaulax acatenella (organism)	Gonyaulax acatenella (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
70130003	Gonyaulax catenella (organism)	Gonyaulax catenella (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
32981005	Gonyaulax polyedra (organism)	Gonyaulax polyedra (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
76794006	Gonyaulax tamarensis (organism)	Gonyaulax tamarensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
419255008	Gonytrichum (organism)	Gonytrichum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
427244001	Goodfellowiella coeruleoviolacea (organism)	Goodfellowiella coeruleoviolacea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
407396009	Goose parvovirus (organism)	Goose parvovirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
75669005	Gordil virus (organism)	Gordil virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
416711002	Gordonia aichiensis (organism)	Gordonia aichiensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
432009007	Gordonia alkanivorans (organism)	Gordonia alkanivorans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
432969007	Gordonia amarae (organism)	Gordonia amarae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
432010002	Gordonia amicalis (organism)	Gordonia amicalis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
4841000146100	Gordonia australis (organism)	Gordonia australis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113646005	Gordonia bronchialis (organism)	Gordonia bronchialis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
426430002	Gordonia desulfuricans (organism)	Gordonia desulfuricans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
432968004	Gordonia hirsuta (organism)	Gordonia hirsuta (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
432970008	Gordonia hydrophobica (organism)	Gordonia hydrophobica (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
763138004	Gordonia iterans (organism)	Gordonia iterans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
446345004	Gordonia jacobaea (organism)	Gordonia jacobaea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
450403004	Gordonia lacunae (organism)	Gordonia lacunae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
432177005	Gordonia namibiensis (organism)	Gordonia namibiensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
443659007	Gordonia otitidis (organism)	Gordonia otitidis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
432179008	Gordonia paraffinivorans (organism)	Gordonia paraffinivorans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
420096009	Gordonia polyisoprenivorans (organism)	Gordonia polyisoprenivorans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431279001	Gordonia rhizosphera (organism)	Gordonia rhizosphera (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113647001	Gordonia rubripertincta (organism)	Gordonia rubripertincta (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
432178000	Gordonia sihwensis (organism)	Gordonia sihwensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
432836008	Gordonia sinesedis (organism)	Gordonia sinesedis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
704979002	Gordonia soli (organism)	Gordonia soli (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113648006	Gordonia sputi (organism)	Gordonia sputi (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113649003	Gordonia terrae (organism)	Gordonia terrae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431443006	Gordonia westfalica (organism)	Gordonia westfalica (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
712927008	Gordonibacter pamelaeae (organism)	Gordonibacter pamelaeae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
840688002	Gordonibacter urolithinfaciens (organism)	Gordonibacter urolithinfaciens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
82019004	Goussia (organism)	Goussia (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433670002	Gracilibacillus dipsosauri (organism)	Gracilibacillus dipsosauri (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433671003	Gracilibacillus halotolerans (organism)	Gracilibacillus halotolerans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
49682003	Gram positive coccobacillus (organism)	Gram positive coccobacillus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433617008	Gramella echinicola (organism)	Gramella echinicola (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114246006	Gram-negative aerobic cocci (organism)	Gram-negative aerobic cocci (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
115172000	Gram-negative aerobic rod (organism)	Gram-negative aerobic rod (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
87172008	Gram-negative bacillus (organism)	Gram-negative bacillus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
81325006	Gram-negative bacterium (organism)	Gram-negative bacterium (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
53932007	Gram-negative coccobacillus (organism)	Gram-negative coccobacillus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
18383003	Gram-negative coccus (organism)	Gram-negative coccus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
83410001	Gram-negative diplococcus (organism)	Gram-negative diplococcus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
73460001	Gram-negative pleomorphic bacillus (organism)	Gram-negative pleomorphic bacillus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
782528000	Gram-positive aerobic rod (organism)	Gram-positive aerobic rod (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
83514008	Gram-positive bacillus (organism)	Gram-positive bacillus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
8745002	Gram-positive bacterium (organism)	Gram-positive bacterium (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
409837004	Gram-positive branched, filamentous hyphae (organism)	Gram-positive branched, filamentous hyphae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
59206002	Gram-positive coccus (organism)	Gram-positive coccus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
11471007	Gram-positive diplococcus (organism)	Gram-positive diplococcus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
783188000	Gram-positive pleomorphic bacillus (organism)	Gram-positive pleomorphic bacillus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
44143003	Gram-positive spore-forming bacillus (organism)	Gram-positive spore-forming bacillus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
243288000	Gram-variable bacillus (organism)	Gram-variable bacillus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
301780001	Gram-variable bacterium (organism)	Gram-variable bacterium (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
301782009	Gram-variable coccobacillus (organism)	Gram-variable coccobacillus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
301781002	Gram-variable coccus (organism)	Gram-variable coccus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
61673004	Grand Arbaud virus (organism)	Grand Arbaud virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113713009	Granulicatella adiacens (organism)	Granulicatella adiacens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431281004	Granulicatella balaenopterae (organism)	Granulicatella balaenopterae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
115944008	Granulicatella elegans (organism)	Granulicatella elegans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
451962651000087107	Graphium basitruncatum (organism)	Graphium basitruncatum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
13773003	Great Island virus (organism)	Great Island virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
407533002	Great Island virus subgroup (organism)	Great Island virus subgroup (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
112399003	Grifola frondosa (organism)	Grifola frondosa (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433669003	Grimontia hollisae (organism)	Grimontia hollisae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
73456004	Ground squirrel hepatitis B virus (organism)	Ground squirrel hepatitis B virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
84265006	GU71U-344 virus (organism)	GU71U-344 virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
56648000	Guajara virus (organism)	Guajara virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
91235000	Guama virus (organism)	Guama virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
311506003	Guanarito virus (organism)	Guanarito virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
17344002	Guaratuba virus (organism)	Guaratuba virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
61446006	Guaroa virus (organism)	Guaroa virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
86067007	Guepiniopsis alpinus (organism)	Guepiniopsis alpinus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
82840002	Guinea pig type C oncovirus (organism)	Guinea pig type C oncovirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
738503003	Gulbenkiania mobilis (organism)	Gulbenkiania mobilis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433885005	Gulosibacter molinativorax (organism)	Gulosibacter molinativorax (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
3869007	Gumbo Limbo virus (organism)	Gumbo Limbo virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
276192381000087102	Gymnoascus reesii (organism)	Gymnoascus reesii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
12885009	Gymnodinium (organism)	Gymnodinium (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
72232006	Gymnodinium brevis (organism)	Gymnodinium brevis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
43623000	Gymnodinium veneficum (organism)	Gymnodinium veneficum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
48785001	Gymnopilus (organism)	Gymnopilus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
33181002	Gymnopilus spectabilis (organism)	Gymnopilus spectabilis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
