"code"	"mo"
"CPL"	"F_MTSCH_PLCH"
"CPLSPP"	"F_CANDD"
"CPM"	"B_CPHLA_PCRM"
"CPN"	"B_CPHLA_PNMN"
"CPO"	"B_CNTPD_PRDN"
"CPP"	"B_CTRDM_PRPT"
"CPPSPP"	"F_CRYPT"
"CPQ"	"B_CRYNB_PRPN"
"CPR"	"F_CANDD_ASCL"
"CPRSPP"	"F_CANDD_ASCL"
"CPSG"	"B_STPHY_COPS"
"CPT"	"B_CPHLA_PSTT"
"CPU"	"B_CTRDM_RFCM"
"CPV"	"C_CRYPT_PRVM"
"CPX"	"F_CANDD_PRPS-C"
"CRA"	"B_CTRDM_RMSM"
"CRC"	"B_CRYNB_CYST"
"CRCADE"	"F_CRYPT"
"CRCALB"	"F_CRYPT"
"CRCCUR"	"F_CRYPT"
"CRCDIF"	"F_CRYPT"
"CRCGAT"	"F_CRYPT"
"CRCHUM"	"F_CRYPT"
"CRCLAU"	"F_CRYPT"
"CRCNEO"	"F_CRYPT_NFRM"
"CRCNVG"	"F_CRYPT_NFRM"
"CRCNVN"	"F_CRYPT_NFRM"
"CRCSPP"	"F_CRYPT"
"CRCUNI"	"F_CRYPT_TLTS"
"CRD"	"AN_CRDYL"
"CRDSPP"	"AN_CRDYL"
"CRE"	"B_CMPYL_RCTS"
"CRG"	"B_CRYNB_ARGN"
"CRI"	"B_CRSTS"
"CRISPP"	"B_CRSTS"
"CRM"	"B_CRYNB_ARMC"
"CRN"	"B_CRYNB_RENL"
"CRO"	"B_CRNBC"
"CRODUB"	"B_CRNBC_DBLN"
"CROMAL"	"B_CRNBC_MLNT"
"CROSAK"	"B_CRNBC_SKZK"
"CROSPP"	"B_CRNBC"
"CROTUR"	"B_CRNBC_TRCN"
"CRP"	"F_CANDD_PRRG"
"CRR"	"F_CLDPH_CRRN"
"CRS"	"F_CANDD_AURS"
"CRS.SP"	"C_CRYPT"
"CRSM"	"B_STNTR_MLTP"
"CRT"	"B_CHRYS_ARTH"
"CRU"	"F_CANDD"
"CRUSPP"	"F_CANDD"
"CRY"	"F_CRYPT"
"CRY.SP"	"F_CRYPT"
"CRYALB"	"F_CRYPT_ALBD"
"CRYNEO"	"F_CRYPT_NFRM"
"CRYSPP"	"F_CRYPT"
"CRYUNI"	"F_CRYPT_TLTS"
"CSA"	"B_CTRDM_SRTG"
"CSC"	"B_CTRDM_SCTL"
"CSE"	"B_CTRDM_SPTC"
"CSG"	"B_CTRDM_SPRG"
"CSH"	"B_CMPYL_SHOW"
"CSK"	"B_CTRBC_SDLK"
"CSL"	"F_CANDD"
"CSLSPP"	"F_CANDD"
"CSN"	"B_CTRDM_SPHN"
"CSO"	"B_CTRDM_SRDL"
"CSP"	"B_CMPYL_SPTR"
"CSS"	"B_CTRDM_SPRS"
"CST"	"B_CRYNB_STRT"
"CSU"	"B_CTRDM_SBTR"
"CSY"	"B_CTRDM_SYMB"
"CT.ALB"	"F_CRYPT_ALBD"
"CT.LUT"	"F_CRYPT_LTLS"
"CT.TER"	"F_CRYPT_TRRS"
"CTA"	"F_CANDD_MTPS"
"CTE"	"B_CTRDM_TETN"
"CTG"	"B_CMMNS_TRRG"
"CTH"	"F_CANDD_ORTH"
"CTN"	"F_YMDZY_TENS"
"CTNSPP"	"F_CANDD"
"CTR"	"F_CANDD_TRPC"
"CTS"	"B_CMMNS_TSTS"
"CTT"	"B_CTRDM_TRTM"
"CTU"	"F_SLCCC_ALBD"
"CTUSPP"	"F_CRYPT"
"CUB"	"B_CTBCTR"
"CUBSPP"	"B_CTBCTR"
"CUG"	"F_CRYPT_TLTS"
"CUI"	"F_CANDD_BRCR"
"CUL"	"B_CRYNB_ULCR"
"CUN"	"F_CNNNG"
"CUP"	"B_CMPYL_UPSL"
"CUPGIL"	"B_CPRVD"
"CUPPAU"	"B_CPRVD_PCLS"
"CUPRES"	"B_CPRVD"
"CUPSPP"	"B_CPRVD"
"CUR"	"F_CRVLR"
"CUR.SP"	"F_CRVLR"
"CUT"	"F_CYBRL_JADN"
"CUTACN"	"B_CTBCTR_ACNS"
"CUTAVI"	"B_CTBCTR_AVDM"
"CUTGRA"	"B_CTBCTR_GRNL"
"CUTSPP"	"B_CTBCTR"
"CUV"	"B_CPRVD"
"CUVSPP"	"B_CPRVD"
"CVI"	"B_CHRMB_VLCM"
"CVN"	"F_CANDD_VINI"
"CVS"	"F_CLVSP"
"CVW"	"F_CANDD_VSWN"
"CVWSPP"	"F_CANDD"
"CWE"	"B_CTRBC_WRKM"
"CXA"	"F_CANDD"
"CXASPP"	"F_CANDD"
"CXE"	"B_CRYNB_XRSS"
"CYA"	"B_CPHLA_ABRT"
"CYB"	"F_CYBRL"
"CYD"	"F_CRYPT_DTRG"
"CYE"	"B_CRYNB_COYL"
"CYO"	"B_CTRBC_YONG"
"CYR"	"F_SPRPC_CERN"
"CYT"	"B_CYTPH"
"CYTSPP"	"B_CYTPH"
"CZE"	"F_CANDD_ZYLN"
"D.ACI"	"B_DELFT_ACDV"
"D.BAK"	"B_DRMSA_BAKI"
"D.CON"	"B_DRMTP_CNGL"
"D.KYS"	"B_DRMSA_KYSN"
"D.SUC"	"B_DRMSA_SCCN"
"D01"	"B_SHGLL_DYSN"
"D02"	"B_SHGLL_DYSN"
"D03"	"B_SHGLL_DYSN"
"D04"	"B_SHGLL_DYSN"
"D05"	"B_SHGLL_DYSN"
"D06"	"B_SHGLL_DYSN"
"D07"	"B_SHGLL_DYSN"
"D08"	"B_SHGLL_DYSN"
"D09"	"B_SHGLL_DYSN"
"D10"	"B_SHGLL_DYSN"
"D11"	"B_SHGLL_DYSN"
"D12"	"B_SHGLL_DYSN"
"D13"	"B_SHGLL_DYSN"
"D14"	"B_SHGLL_DYSN"
"D15"	"B_SHGLL_DYSN"
"DAE"	"B_HLDSL_DSLF_AEST"
"DAEC"	"B_ESCHR_COLI"
"DBY"	"F_DBRYM"
"DCA"	"AN_TAENI_SGNT"
"DCC"	"B_DRMCC"
"DCCSPP"	"B_DRMCC"
"DCO"	"B_DRMTP_CNGL"
"DDE"	"B_DSLFVB_DSLF"
"DEB"	"B_DSLFBC"
"DEB.SP"	"B_DSLFTBC"
"DEBSPP"	"B_DSLFBC"
"DEC"	"B_DCCCS"
"DECSPP"	"B_DCCCS"
"DEF"	"B_DELFT"
"DEFSPP"	"B_DELFT"
"DEI"	"B_DNCCC"
"DEIPRO"	"B_DNCCC_PRTL"
"DEISPP"	"B_DNCCC"
"DEL"	"B_DBLBS"
"DEL.SP"	"B_DELFT"
"DELACI"	"B_DELFT_ACDV"
"DELSPP"	"B_DBLBS"
"DEM"	"B_DSLFVB"
"DEM.SP"	"B_DRMSA"
"DEMFOL"	"AN_DEMDX_FLLC"
"DEMSPP"	"AN_DEMDX"
"DER"	"B_DRMBC"
"DER.SP"	"B_DRMTP"
"DERSPP"	"AN_DRMTB"
"DES"	"B_DRCNA"
"DESFAI"	"B_DSLFVB_FRFL"
"DESSPP"	"B_DSLFVB"
"DET"	"B_DRMTP"
"DETSPP"	"B_DRMTP"
"DEV"	"B_DSLFVB"
"DEVSPP"	"B_DSLFVB"
"DFR"	"P_DNTMB_FRGL"
"DHO"	"B_DRMBC_HMNS"
"DIA"	"B_DLSTR"
"DIAPNU"	"B_DLSTR_PNMS"
"DIASPP"	"B_DLSTR"
"DIC"	"B_DCHLB"
"DICSPP"	"B_DCHLB"
"DIE"	"P_DNTMB"
"DIEFRA"	"P_DNTMB_FRGL"
"DIM"	"AN_DRFLR_IMMT"
"DIP"	"AN_DPHYL"
"DIPLAT"	"AN_DPHYL_LATM"
"DIPSPP"	"AN_DPHYL"
"DIR"	"AN_DRFLR"
"DIT"	"B_DIETZ"
"DITCIN"	"B_DIETZ_MARS"
"DITSPP"	"B_DIETZ"
"DLA"	"AN_DPHYL_LATM"
"DLASPP"	"AN_DPHYL"
"DMB"	"B_DRMBC"
"DMBHOI"	"B_DRMBC_HMNS"
"DMBHOM"	"B_DRMBC_HMNS"
"DMBSPP"	"B_DRMBC"
"DNI"	"B_DRMCC_NSHN"
"DNO"	"B_DCHLB_NDSS"
"DOL"	"B_DLSGR"
"DOLPIG"	"B_DLSGR_PGRM"
"DOLSPP"	"B_DLSGR"
"DPB"	"AN_DPHYL"
"DPBSPP"	"AN_DPHYL"
"DPG"	"B_DSLFVB_PIGR"
"DPI"	"B_DLSGR_PGRM"
"DPN"	"B_DLSTR_PNMS"
"DRB"	"B_SLMNL_DRBY"
"DXE"	"B_STRPT_GRPD"
"DXX"	"B_SHGLL_DYSN"
"E.AER"	"B_KLBSL_AERG"
"E.AME"	"B_EWNGL_AMRC"
"E.AMN"	"B_LLLTT_AMNG"
"E.AMN1"	"B_LLLTT_AMNG"
"E.AMN2"	"B_LLLTT_AMNG"
"E.ASB"	"B_ENTRBC_ASBR"
"E.AVI"	"B_ENTRC_AVIM"
"E.AVL"	"B_ENTRC_AVIM"
"E.BAR"	"B_EBCTRM_BRKR"
"E.BETA"	"B_ESCHR_COLI"
"E.BLA"	"B_SHMWL_BLTT"
"E.BRE"	"B_EMPDB_BRVS"
"E.CAN"	"B_ENTRBC_CNCR"
"E.CAS"	"B_ENTRC_CSSL"
"E.CAT"	"B_ESCHR_COLI"
"E.CLO"	"B_ENTRBC_CLOC"
"E.COL"	"B_ESCHR_COLI"
"E.COLH"	"B_ESCHR_COLI"
"E.COLM"	"B_ESCHR_COLI"
"E.COLU"	"B_ESCHR_COLI"
"E.COR"	"B_EKNLL_CRRD"
"E.DUR"	"B_ENTRC_DRNS"
"E.FAEL"	"B_ENTRC_FCLS"
"E.FAEM"	"B_ENTRC_FACM"
"E.FER"	"B_ESCHR_FRGS"
"E.FLO"	"F_EPDRM_FLCC"
"E.GALM"	"B_ENTRC_GLLN"
"E.GER"	"B_PLRLB_GRGV"
"E.H2S"	"B_ESCHR_COLI"
"E.HER"	"B_ESCHR_HRMN"
"E.HIR"	"B_ENTRC_HIRA"
"E.HOR"	"B_ENTRBC_HRMC"
"E.HOS"	"B_EDWRD_HSHN"
"E.ICT"	"B_EDWRD_ICTL"
"E.INT"	"B_KLYVR_INTR"
"E.K88"	"B_ESCHR_COLI"
"E.K987"	"B_ESCHR_COLI"
"E.K99"	"B_ESCHR_COLI"
"E.LEN"	"B_EGGRT_LENT"
"E.LIM"	"B_EBCTRM_LMSM"
"E.MAL"	"B_ENTRC_MLDR"
"E.MON"	"B_CTRDM_MNLF"
"E.RHU"	"B_ERYSP_RHSP"
"E.SAK"	"B_CRNBC_SKZK"
"E.SER"	"B_LCTCC_GARV"
"E.SOL"	"B_TTRGN_SLTR"
"E.TAR"	"B_EDWRD_TARD"
"E.TAR1"	"B_EDWRD_TARD"
"E.VUL"	"B_PSDSC_VLNR"
"EA1"	"B_ENTRBC_AMNG"
"EA2"	"B_ENTRBC_AMNG"
"EAA"	"B_ESCHR_COLI"
"EAC"	"B_PSDRMB_ALCT"
"EACSPP"	"B_EBCTRM"
"EAD"	"B_ESCHR_COLI"
"EAE"	"B_KLBSL_AERG"
"EAEC"	"B_ESCHR_COLI"
"EAF"	"B_CLLNS_AERF"
"EAG"	"B_PANTO_AGGL"
"EAL"	"B_ERWIN_AMYL"
"EAM"	"B_LLLTT_NGNS"
"EAN"	"B_ENTRC_ASIN"
"EAR"	"B_EWNGL_AMRC"
"EAS"	"B_ENTRBC_ASBR"
"EAT"	"B_ENTRBC_INTR"
"EAV"	"B_ENTRC_AVIM"
"EBC"	"B_[ORD]_ENTRBCTR"
"EBG"	"B_ENTRBC_BGND"
"EBI"	"P_ENCPH_BINS"
"EBL"	"B_SHMWL_BLTT"
"EBR"	"B_EMPDB_BRVS"
"EBY"	"B_EBCTRM_BRCH"
"EC2592"	"B_ESCHR_COLI"
"ECA"	"B_ENTRC_CSSL"
"ECB"	"B_ENTRC_CLMB"
"ECC"	"B_ENTRC_CCRM"
"ECE"	"B_ERWIN_CRNG"
"ECG"	"B_ENTRBC_CNCR"
"ECI"	"P_ENTMB_COLI"
"ECL"	"B_ENTRBC_CLOC"
"ECM"	"B_EBCTRM_CMBS"
"ECN"	"B_FCLCT_TRTM"
"ECO"	"B_ESCHR_COLI"
"ECR"	"B_EKNLL_CRRD"
"ECS"	"AN_ECHNS"
"ECT"	"B_PCTBC_CRTV"
"ECX"	"B_ENTRBC_CLOC-C"
"ECY"	"B_EBCTRM_CYLN"
"EDA"	"B_EDWRD_ANGL"
"EDC"	"B_EDWRD_PSCC"
"EDI"	"B_ENTRBC_CLOC_DSSL"
"EDP"	"P_ENTMB_DSPR"
"EDS"	"B_ENTRC_DSPR"
"EDU"	"B_ENTRC_DRNS"
"EDW"	"B_EDWRD"
"EDW.SP"	"B_EDWRD"
"EDWHOS"	"B_EDWRD_HSHN"
"EDWICT"	"B_EDWRD_ICTL"
"EDWSPP"	"B_EDWRD"
"EDWTAR"	"B_EDWRD_TARD"
"EEH"	"B_ESCHR_COLI"
"EEI"	"B_ESCHR_COLI"
"EEP"	"B_ESCHR_COLI"
"EET"	"B_ESCHR_COLI"
"EFA"	"B_ENTRC_FCLS"
"EFE"	"B_ESCHR_FRGS"
"EFL"	"F_EPDRM_FLCC"
"EFM"	"B_ENTRC_FACM"
"EFV"	"B_ENTRC_CSSL"
"EGA"	"B_ENTRC_GLLN"
"EGE"	"B_ERTHA"
"EGECAT"	"B_ERTHA_CTNF"
"EGESPP"	"B_ERTHA"
"EGG"	"B_ENTRBC_GRGV"
"EGG.SP"	"B_EGGRT"
"EGGLEN"	"B_EGGRT_LENT"
"EGGSPP"	"B_EGGRT"
"EGI"	"P_ENTMB_GNGV"
"EGT"	"B_EGGRT"
"EGTSPP"	"B_EGGRT"
"EGV"	"B_ENTRC_GLVS"
"EHA"	"P_ENTMB_HRTM"
"EHC"	"B_EHRLC_CANS"
"EHE"	"B_ESCHR_HRMN"
"EHEC"	"B_ESCHR_COLI"
"EHF"	"B_EHRLC_CHFF"
"EHI"	"P_ENTMB_HSTL"
"EHM"	"B_ENTRBC_HRMC"
"EHN"	"P_ENTRMN"
"EHO"	"B_EDWRD_HSHN"
"EHR"	"B_EHRLC"
"EHRSPP"	"B_EHRLC"
"EHS"	"B_NRCKT_SNNT"
"EHSSPP"	"B_EHRLC"
"EIC"	"B_EDWRD_ICTL"
"EIEC"	"B_ESCHR_COLI"
"EIK"	"B_EKNLL"
"EIK.SP"	"B_EKNLL"
"EIKCOR"	"B_EKNLL_CRRD"
"EIKSPP"	"B_EKNLL"
"EIL"	"AN_ECHNS_LCNM"
"EIN"	"B_KLYVR_INTR"
"EJE"	"F_EXPHL_JNSL"
"ELA"	"B_ELZBT_ANPH"
"ELE"	"B_EGGRT_LENT"
"ELI"	"B_EBCTRM_LMSM"
"ELIMEN"	"B_ELZBT_MNNG"
"ELIMIR"	"B_ELZBT_MRCL"
"ELISPP"	"B_ELZBT"
"ELZ"	"B_ELZBT"
"ELZSPP"	"B_ELZBT"
"EMA"	"B_ENTRC_MLDR"
"EMG"	"B_EBCTRM_YURI_MRGR"
"EMK"	"B_SLMNL_EMEK"
"EMN"	"B_ENTRC_MNDT"
"EMO"	"B_EBCTRM_MNLF"
"EMP"	"B_EMPDB"
"EMP.SP"	"B_EMPDB"
"EMPBRE"	"B_EMPDB_BRVS"
"EMPSPP"	"B_EMPDB"
"EN-"	"B_ENTRBC"
"ENA"	"P_ENDLM_NANA"
"ENB"	"AN_ENTRB"
"ENBAER"	"B_KLBSL_AERG"
"ENBAMN"	"B_LLLTT_AMNG"
"ENBASB"	"B_ENTRBC_ASBR"
"ENBCAN"	"B_ENTRBC_CNCR"
"ENBCCO"	"B_ENTRBC_CLOC"
"ENBCLO"	"B_ENTRBC_CLOC"
"ENBGER"	"B_PLRLB_GRGV"
"ENBHOR"	"B_ENTRBC_HRMC"
"ENBINT"	"B_ENTRBC"
"ENBKOB"	"B_ENTRBC_KOBE"
"ENBSAK"	"B_ENTRBC"
"ENBSPP"	"B_ENTRBC"
"ENBVER"	"AN_ENTRB_VRMC"
"ENC"	"P_ENCPH"
"ENC.SP"	"B_ENTRC"
"ENCAVA"	"B_ENTRC_FCLS"
"ENCAVB"	"B_ENTRC_FCLS"
"ENCAVI"	"B_ENTRC_AVIM"
"ENCCAS"	"B_ENTRC_CSSL"
"ENCCEC"	"B_ENTRC_CCRM"
"ENCCOL"	"B_ENTRC_CLMB"
"ENCDUR"	"B_ENTRC_DRNS"
"ENCFAC"	"B_ENTRC_FACM"
"ENCFAE"	"B_ENTRC_FCLS"
"ENCFCL"	"B_ENTRC_FCLS"
"ENCFCM"	"B_ENTRC_FACM"
"ENCFCMVB"	"B_ENTRC_FACM"
"ENCGAL"	"B_ENTRC_GLLN"
"ENCGIL"	"B_ENTRC"
"ENCHAE"	"B_ENTRC"
"ENCHIR"	"B_ENTRC_HIRA"
"ENCLAC"	"B_ENTRC_LCTS"
"ENCMAL"	"B_ENTRC"
"ENCMUN"	"B_ENTRC_MNDT"
"ENCPHO"	"B_ENTRC"
"ENCRFF"	"B_ENTRC_RFFN"
"ENCSPP"	"B_ENTRC"
"END"	"P_ENDLM"
"ENDNAN"	"P_ENDLM_NANA"
"ENH"	"B_ENTRC_HIRA"
"ENHAER"	"B_ENHYD_AERS"
"ENHSPP"	"B_ENHYD"
"ENI"	"B_EBCTRM_NTRT"
"ENK"	"B_ENTRBC_KOBE"
"ENL"	"B_ENTRBC_LDWG"
"ENM"	"P_ENTMB"
"ENMCOL"	"P_ENTMB_COLI"
"ENMDIS"	"P_ENTMB_DSPR"
"ENMGIN"	"P_ENTMB_GNGV"
"ENMHAR"	"P_ENTMB_HRTM"
"ENMHIS"	"P_ENTMB_HSTL"
"ENMPOL"	"P_ENTMB_PLCK"
"ENN"	"B_ENTRBC_RGGN"
"ENO"	"B_EBCTRM_NDTM"
"ENP"	"B_ENTRBC_NMPR"
"ENQ"	"B_ENTRC_AQMR"
"ENR"	"P_ENTRMN"
"ENT"	"B_ENTRC"
"ENT.SP"	"B_ENTRBC"
"ENTAER"	"B_KLBSL_AERG"
"ENTAGG"	"B_PANTO_AGGL"
"ENTAMN"	"B_LLLTT_AMNG"
"ENTASB"	"B_ENTRBC_ASBR"
"ENTAVI"	"B_ENTRC_AVIM"
"ENTBAC"	"B_[FAM]_ENTRBCTR"
"ENTCAN"	"B_ENTRBC_CNCR"
"ENTCAS"	"B_ENTRC_CSSL"
"ENTCLC"	"B_ENTRBC_CLOC"
"ENTCLO"	"B_ENTRBC_CLOC"
"ENTCLOC"	"B_ENTRBC_CLOC"
"ENTDUR"	"B_ENTRC_DRNS"
"ENTERC"	"B_ENTRC"
"ENTFAC"	"B_ENTRC_FCLS"
"ENTFAE"	"B_ENTRC_FCLS"
"ENTFAM"	"B_ENTRC_FACM"
"ENTGAL"	"B_ENTRC_GLLN"
"ENTGER"	"B_PLRLB_GRGV"
"ENTHIR"	"B_ENTRC_HIRA"
"ENTHOR"	"B_ENTRBC_HRMC"
"ENTINT"	"B_KLYVR_INTR"
"ENTKOB"	"B_ENTRBC_KOBE"
"ENTLUD"	"B_ENTRBC_LDWG"
"ENTNIM"	"B_LLLTT_NMPR"
"ENTRAF"	"B_ENTRC_RFFN"
"ENTSAK"	"B_CRNBC_SKZK"
"ENTSPP"	"B_ENTRBC"
"ENTTAY"	"B_ENTRBC_CNCR"
"ENTVER"	"AN_ENTRB_VRMC"
"ENU"	"B_ENTRC_THLN"
"ENX"	"B_ENTRBC_XNGF"
"ENZ"	"P_EYTZN"
"EO2"	"B_PRCCC_YEEI"
"EPA"	"B_ENTRC_PLLN"
"EPC"	"F_EPCCC"
"EPEC"	"B_ESCHR_COLI"
"EPI"	"F_EPDRM"
"EPI.SP"	"F_EPDRM"
"EPO"	"P_ENTMB_PLCK"
"EPS"	"B_ENTRC_PSDV"
"ERA"	"B_ENTRC_RFFN"
"ERE"	"B_AGTHB_RECTL"
"ERH"	"B_ERYSP_RHSP"
"ERO"	"F_EXPHL_PRST"
"EROSPP"	"F_EXPHL"
"ERU"	"B_EHRLC_RMNN"
"ERW"	"B_ERWIN"
"ERW.SP"	"B_ERWIN"
"ERWAMY"	"B_ERWIN_AMYL"
"ERWANA"	"B_PANTO_ANNT"
"ERWCAR"	"B_PCTBC_CRTV"
"ERWCHR"	"B_DICKY_CHRY"
"ERWCYP"	"B_ERWIN"
"ERWMAL"	"B_ERWIN_MLLT"
"ERWNIG"	"B_BRNNR_NGRF"
"ERWPAR"	"B_MUSCL_PRDS"
"ERWPER"	"B_ERWIN_PRSC"
"ERWPSI"	"B_ERWIN_PSID"
"ERWQUE"	"B_LNSDL_QRCN"
"ERWRHA"	"B_ERWIN_RHPN"
"ERWRUB"	"B_BRNNR_RBRF"
"ERWSAL"	"B_BRNNR_SLCS"
"ERWSPP"	"B_ERWIN"
"ERWSTE"	"B_PANTO_STWR"
"ERWURE"	"B_PANTO_ANNT"
"ERY"	"B_ERYSP"
"ERY.SP"	"B_ERYSP"
"ERYRHU"	"B_ERYSP_RHSP"
"ERYSPP"	"B_ERYSP"
"ESA"	"B_CRNBC_SKZK"
"ESB"	"B_EBCTRM_SBRR"
"ESC"	"B_ESCHR"
"ESC.SP"	"B_ESCHR"
"ESCBLA"	"B_SHMWL_BLTT"
"ESCCOL"	"B_ESCHR_COLI"
"ESCFER"	"B_ESCHR_FRGS"
"ESCHER"	"B_ESCHR_HRMN"
"ESCSHI"	"B_ESCHR"
"ESCSPP"	"B_ESCHR"
"ESCVUL"	"B_PSDSC_VLNR"
"ESE"	"B_LCTCC_GARV"
"ESH"	"B_ENTRC_SCCH"
"ESK"	"B_EBCTRM_YURI_SCHT"
"ESKSPP"	"B_EBCTRM"
"ESN"	"B_EBCTRM_SPHN"
"ESO"	"B_TTRGN_SLTR"
"ESP"	"F_EXPHL_SPNF"
"EST"	"F_EPDRM_STCK"
"ESU"	"B_ENTRC_SLFR"
"ET1594"	"B_EDWRD_TARD"
"ETA"	"B_EDWRD_TARD"
"ETE"	"B_EBCTRM_TENU"
"ETEC"	"B_ESCHR_COLI"
"ETI"	"B_MGBCT_TMDM"
"ETISPP"	"B_EBCTRM"
"EU.AER"	"B_CLLNS_AERF"
"EUB"	"B_EBCTRM"
"EUB.SP"	"B_EBCTRM"
"EUBAER"	"B_EBCTRM"
"EUBBRA"	"B_EBCTRM"
"EUBCAL"	"B_EBCTRM_CLLN"
"EUBHAL"	"B_EBCTRM"
"EUBLEN"	"B_EBCTRM_LNTM"
"EUBLIM"	"B_EBCTRM_LMSM"
"EUBMON"	"B_EBCTRM"
"EUBSPP"	"B_EBCTRM"
"EVE"	"AN_ENTRB_VRMC"
"EVI"	"B_ENTRC_VLLR"
"EVU"	"B_ESCHR_VLNR"
"EWI"	"B_EWNGL"
"EWI.SP"	"B_EWNGL"
"EWIAME"	"B_EWNGL_AMRC"
"EWISPP"	"B_EWNGL"
"EXI"	"B_EXGBC"
"EXIAUR"	"B_EXGBC_ARNT"
"EXISPP"	"B_EXGBC"
"EXO"	"F_EXPHL"
"EXODER"	"F_EXPHL_DRMT"
"EXOJEA"	"F_EXPHL_JNSL"
"EXOOLI"	"F_EXPHL_OLGS"
"EXOSPP"	"F_EXPHL"
"EXS"	"F_EXSRH"
"EYU"	"B_EBCTRM_YURI"
"F.MOR"	"B_FSBCTR_MRTF"
"F.NEC"	"B_FSBCTR_NCRP_NCRP"
"F.NUC"	"B_FSBCTR_NCLT_NCLT"
"F.ORY"	"B_PSDMN_ORYZ"
"F.SYM"	"B_CTRDM_SYMB"
"F.TUL"	"B_FRNCS_TLRN_TLRN"
"F.VAR"	"B_FSBCTR_VARM"
"F.VIL"	"B_FLFCT_VLLS"
"F01"	"B_SHGLL_FLXN"
"F02"	"B_SHGLL_FLXN"
"F03"	"B_SHGLL_FLXN"
"F04"	"B_SHGLL_FLXN"
"F05"	"B_SHGLL_FLXN"
"F06"	"B_SHGLL_FLXN"
"F1A"	"B_SHGLL_FLXN"
"F1B"	"B_SHGLL_FLXN"
"F2A"	"B_SHGLL_FLXN"
"F2B"	"B_SHGLL_FLXN"
"F3A"	"B_SHGLL_FLXN"
"F3B"	"B_SHGLL_FLXN"
"F4A"	"B_SHGLL_FLXN"
"F4B"	"B_SHGLL_FLXN"
"F4C"	"B_SHGLL_FLXN"
"F5A"	"B_SHGLL_FLXN"
"F5B"	"B_SHGLL_FLXN"
"FAC"	"B_FCKLM"
"FACHOM"	"B_FCKLM_HMNS"
"FACSPP"	"B_FCKLM"
"FAL"	"B_FLFCT_ALCS"
"FAM_A+"	"B_GRAMP"
"FAM_A-"	"B_GRAMN"
"FAM_AC"	"B_GRAMP"
"FAM_AE"	"B_GRAMN"
"FAM_AN"	"B_GRAMN"
"FAM_AO"	"B_GRAMP"
"FAM_AS"	"F_FUNGUS"
"FAM_BA"	"B_GRAMP"
"FAM_BC"	"B_GRAMN"
"FAM_BI"	"B_GRAMP"
"FAM_BM"	"F_FUNGUS"
"FAM_BR"	"B_GRAMP"
"FAM_BU"	"B_GRAMN"
"FAM_CA"	"B_GRAMN"
"FAM_CD"	"B_GRAMN"
"FAM_CL"	"B_GRAMP"
"FAM_CM"	"B_GRAMN"
"FAM_CO"	"B_GRAMP"
"FAM_CT"	"B_GRAMP"
"FAM_DE"	"F_FUNGUS"
"FAM_DN"	"B_GRAMP"
"FAM_DR"	"B_GRAMP"
"FAM_DS"	"B_GRAMN"
"FAM_DT"	"B_GRAMP"
"FAM_EN"	"B_GRAMN"
"FAM_ER"	"B_GRAMP"
"FAM_ET"	"B_GRAMP"
"FAM_FU"	"B_GRAMN"
"FAM_HA"	"B_GRAMN"
"FAM_IN"	"B_GRAMP"
"FAM_LA"	"B_GRAMP"
"FAM_LE"	"B_GRAMN"
"FAM_LP"	"B_GRAMN"
"FAM_MB"	"B_GRAMP"
"FAM_MC"	"B_GRAMP"
"FAM_ME"	"B_GRAMN"
"FAM_MI"	"B_GRAMP"
"FAM_MO"	"B_GRAMN"
"FAM_MR"	"F_FUNGUS"
"FAM_NE"	"B_GRAMN"
"FAM_NO"	"B_GRAMP"
"FAM_NS"	"B_GRAMP"
"FAM_PA"	"B_GRAMN"
"FAM_PC"	"B_GRAMP"
"FAM_PE"	"B_GRAMP"
"FAM_PL"	"B_GRAMP"
"FAM_PO"	"B_GRAMP"
"FAM_PP"	"B_GRAMP"
"FAM_PS"	"B_GRAMN"
"FAM_RH"	"B_GRAMN"
"FAM_RI"	"B_GRAMN"
"FAM_SA"	"B_GRAMP"
"FAM_SH"	"B_GRAMN"
"FAM_SN"	"B_GRAMN"
"FAM_SP"	"B_GRAMN"
"FAM_ST"	"B_GRAMP"
"FAM_VE"	"B_GRAMN"
"FAM_VI"	"B_GRAMN"
"FAM_ZY"	"F_FUNGUS"
"FAS"	"AN_FASCL"
"FASHEP"	"AN_FASCL_HPTC"
"FASSPP"	"AN_FASCL"
"FCF"	"B_FSBCTR_CNFL"
"FCO"	"F_FONSC_CMPC"
"FCR"	"F_FUSRM_CORLM"
"FDI"	"F_BSFSR_AQDC"
"FDISPP"	"F_FUSRM"
"FFS"	"B_FSBCTR_NCLT_FSFR"
"FFU"	"B_FSBCTR_NCRP_FNDL"
"FGL"	"B_CHRYS_GLEM"
"FGO"	"B_FSBCTR_GNDF"
"FHE"	"AN_FASCL_HPTC"
"FHO"	"B_FRNCS_TLRN_HLRC"
"FIB"	"B_FBRBC"
"FIBSPP"	"B_FBRBC"
"FIBSUC"	"B_FBRBC_SCCN"
"FIG"	"B_FNGLD"
"FIGSPP"	"B_FNGLD"
"FIL"	"B_FLFCT"
"FIL.SP"	"B_FLFCT"
"FILALO"	"B_FLFCT_ALCS"
"FILSPP"	"B_FLFCT"
"FIN"	"B_CHRYS_INDL"
"FIN.SP"	"B_FNGLD"
